customer_id,touchpoint_id,first_conversion_timestamp,prior_purchase_count,customer_lifetime_value,conversion_flag,conversion_value,journey_converted,attribution_eligible,eligible_touchpoints
C138,TP1360,2024-05-07 21:21:00,7,779.15,1,364.88,1,1,1
C138,TP1111,2024-05-07 21:21:00,5,2448.6,1,292.18,1,0,1
C139,TP140,2024-03-11 04:34:00,5,3684.83,1,191.95,1,1,1
C139,TP1349,2024-03-11 04:34:00,7,3705.3,0,0.0,1,0,1
C140,TP2086,2024-05-31 00:50:00,5,313.23,0,0.0,1,1,3
C140,TP364,2024-05-31 00:50:00,9,4858.43,0,0.0,1,1,3
C140,TP1340,2024-05-31 00:50:00,4,3187.5,1,458.79,1,1,3
C141,TP837,2024-03-02 16:05:00,8,1154.83,1,283.08,1,1,1
C141,TP1528,2024-03-02 16:05:00,1,4968.98,0,0.0,1,0,1
C141,TP2034,2024-03-02 16:05:00,10,1039.39,0,0.0,1,0,1
C141,TP1644,2024-03-02 16:05:00,4,4313.18,0,0.0,1,0,1
C141,TP877,2024-03-02 16:05:00,2,1171.91,1,166.64,1,0,1
C142,TP1344,2024-04-21 03:46:00,6,4691.87,1,124.67,1,1,1
C142,TP2066,2024-04-21 03:46:00,9,1919.9,0,0.0,1,0,1
C142,TP533,2024-04-21 03:46:00,2,1899.45,1,98.17,1,0,1
C143,TP537,2024-03-11 00:33:00,5,4246.67,1,372.93,1,1,1
C143,TP1952,2024-03-11 00:33:00,5,3405.71,1,254.62,1,0,1
C143,TP203,2024-03-11 00:33:00,0,2200.77,0,0.0,1,0,1
C143,TP2509,2024-03-11 00:33:00,1,4255.09,1,177.87,1,0,1
C143,TP1436,2024-03-11 00:33:00,10,3769.59,0,0.0,1,0,1
C143,TP926,2024-03-11 00:33:00,5,3182.99,0,0.0,1,0,1
C144,TP355,2024-04-22 00:01:00,1,4963.22,0,0.0,1,1,3
C144,TP808,2024-04-22 00:01:00,2,2480.69,0,0.0,1,1,3
C144,TP1659,2024-04-22 00:01:00,4,4433.55,1,442.66,1,1,3
C144,TP583,2024-04-22 00:01:00,8,4651.9,0,0.0,1,0,3
C144,TP796,2024-04-22 00:01:00,10,4677.28,0,0.0,1,0,3
C144,TP314,2024-04-22 00:01:00,9,655.37,1,153.02,1,0,3
C144,TP633,2024-04-22 00:01:00,0,3218.68,1,404.32,1,0,3
C144,TP933,2024-04-22 00:01:00,1,2213.47,1,394.52,1,0,3
C145,TP2145,2024-03-17 06:25:00,10,1993.91,0,0.0,1,1,3
C145,TP2406,2024-03-17 06:25:00,9,4559.32,0,0.0,1,1,3
C145,TP964,2024-03-17 06:25:00,9,599.22,1,149.24,1,1,3
C145,TP1439,2024-03-17 06:25:00,0,543.74,1,231.88,1,0,3
C145,TP855,2024-03-17 06:25:00,7,1685.56,0,0.0,1,0,3
C145,TP590,2024-03-17 06:25:00,2,245.21,1,454.52,1,0,3
C145,TP1245,2024-03-17 06:25:00,2,1577.67,0,0.0,1,0,3
C145,TP1033,2024-03-17 06:25:00,2,4037.93,1,139.71,1,0,3
C146,TP2071,2024-03-29 04:04:00,4,1567.33,1,288.75,1,1,1
C146,TP995,2024-03-29 04:04:00,7,2621.36,0,0.0,1,0,1
C146,TP1254,2024-03-29 04:04:00,4,2811.48,0,0.0,1,0,1
C146,TP825,2024-03-29 04:04:00,0,3374.73,1,97.96,1,0,1
C146,TP1812,2024-03-29 04:04:00,8,1125.9,0,0.0,1,0,1
C147,TP2566,2024-03-07 21:39:00,1,4457.23,1,131.12,1,1,1
C147,TP330,2024-03-07 21:39:00,7,635.4,1,403.08,1,0,1
C147,TP918,2024-03-07 21:39:00,10,2017.37,1,78.9,1,0,1
C147,TP671,2024-03-07 21:39:00,0,617.41,0,0.0,1,0,1
C147,TP589,2024-03-07 21:39:00,5,3528.31,1,437.32,1,0,1
C147,TP449,2024-03-07 21:39:00,9,3335.49,1,86.05,1,0,1
C147,TP371,2024-03-07 21:39:00,3,2140.41,1,72.76,1,0,1
C147,TP2220,2024-03-07 21:39:00,8,2915.26,0,0.0,1,0,1
C147,TP2380,2024-03-07 21:39:00,3,2252.81,1,129.72,1,0,1
C147,TP1743,2024-03-07 21:39:00,4,1481.29,0,0.0,1,0,1
C148,TP323,2024-03-09 23:22:00,0,4604.28,1,146.41,1,1,1
C148,TP331,2024-03-09 23:22:00,0,2135.04,0,0.0,1,0,1
C148,TP1513,2024-03-09 23:22:00,2,2716.65,1,298.07,1,0,1
C148,TP882,2024-03-09 23:22:00,6,1159.56,0,0.0,1,0,1
C148,TP2109,2024-03-09 23:22:00,9,312.0,1,242.04,1,0,1
C148,TP2483,2024-03-09 23:22:00,10,1834.75,1,217.78,1,0,1
C148,TP1633,2024-03-09 23:22:00,6,1453.66,1,436.7,1,0,1
C148,TP1885,2024-03-09 23:22:00,6,4512.22,1,149.62,1,0,1
C149,TP909,2024-04-02 15:10:00,1,3469.78,1,112.27,1,1,1
C149,TP1862,2024-04-02 15:10:00,0,3538.29,1,291.46,1,0,1
C149,TP1940,2024-04-02 15:10:00,5,475.74,1,358.56,1,0,1
C149,TP1579,2024-04-02 15:10:00,4,3108.91,0,0.0,1,0,1
C150,TP1283,2024-03-02 03:18:00,4,973.76,1,187.42,1,1,1
C150,TP1622,2024-03-02 03:18:00,9,342.47,1,361.72,1,0,1
C150,TP2583,2024-03-02 03:18:00,1,203.92,0,0.0,1,0,1
C150,TP551,2024-03-02 03:18:00,7,1480.56,0,0.0,1,0,1
C150,TP021,2024-03-02 03:18:00,3,600.39,0,0.0,1,0,1
C151,TP757,2024-03-30 06:22:00,4,186.53,0,0.0,1,1,2
C151,TP807,2024-03-30 06:22:00,7,692.92,1,333.39,1,1,2
C151,TP1132,2024-03-30 06:22:00,1,1312.38,0,0.0,1,0,2
C151,TP1741,2024-03-30 06:22:00,1,3976.14,0,0.0,1,0,2
C151,TP348,2024-03-30 06:22:00,4,1772.52,1,492.87,1,0,2
C151,TP499,2024-03-30 06:22:00,7,3694.56,1,498.24,1,0,2
C152,TP1995,2024-03-14 23:47:00,6,4899.61,1,347.48,1,1,1
C152,TP1611,2024-03-14 23:47:00,4,1800.3,1,344.65,1,0,1
C152,TP1295,2024-03-14 23:47:00,9,3151.46,0,0.0,1,0,1
C152,TP1876,2024-03-14 23:47:00,0,1686.11,0,0.0,1,0,1
C152,TP689,2024-03-14 23:47:00,6,135.67,0,0.0,1,0,1
C152,TP254,2024-03-14 23:47:00,5,2113.2,0,0.0,1,0,1
C152,TP2617,2024-03-14 23:47:00,8,792.88,1,413.88,1,0,1
C152,TP756,2024-03-14 23:47:00,3,2771.63,1,296.57,1,0,1
C152,TP376,2024-03-14 23:47:00,3,3817.86,0,0.0,1,0,1
C152,TP019,2024-03-14 23:47:00,2,1569.77,1,63.41,1,0,1
C153,TP2074,2024-04-12 03:55:00,3,2721.47,1,322.44,1,1,1
C153,TP2427,2024-04-12 03:55:00,3,4030.31,1,326.75,1,0,1
C153,TP2103,2024-04-12 03:55:00,9,3366.17,1,237.2,1,0,1
C153,TP1438,2024-04-12 03:55:00,5,941.4,1,486.58,1,0,1
C153,TP394,2024-04-12 03:55:00,8,2018.59,1,230.47,1,0,1
C153,TP546,2024-04-12 03:55:00,9,4123.9,1,457.4,1,0,1
C153,TP1822,2024-04-12 03:55:00,9,1203.07,0,0.0,1,0,1
C154,TP1623,2024-04-14 03:21:00,7,586.67,0,0.0,1,1,3
C154,TP1588,2024-04-14 03:21:00,9,892.52,0,0.0,1,1,3
C154,TP1053,2024-04-14 03:21:00,10,4485.19,1,386.57,1,1,3
C154,TP2499,2024-04-14 03:21:00,6,4145.35,1,405.15,1,0,3
C154,TP632,2024-04-14 03:21:00,7,4962.16,1,170.06,1,0,3
C154,TP1212,2024-04-14 03:21:00,10,1218.61,1,286.09,1,0,3
C154,TP1803,2024-04-14 03:21:00,6,250.42,0,0.0,1,0,3
C154,TP1896,2024-04-14 03:21:00,0,1070.91,0,0.0,1,0,3
C155,TP2237,2024-04-18 20:56:00,7,3558.82,0,0.0,1,1,2
C155,TP502,2024-04-18 20:56:00,1,3553.54,1,169.34,1,1,2
C155,TP1148,2024-04-18 20:56:00,1,2556.09,1,145.45,1,0,2
C155,TP2269,2024-04-18 20:56:00,5,1136.1,0,0.0,1,0,2
C156,TP1624,,9,1687.56,0,0.0,0,0,0
C156,TP945,,5,1946.39,0,0.0,0,0,0
C157,TP1494,2024-05-13 18:55:00,10,4371.61,0,0.0,1,1,2
C157,TP1460,2024-05-13 18:55:00,1,1357.93,1,331.43,1,1,2
C157,TP127,2024-05-13 18:55:00,4,585.48,0,0.0,1,0,2
C157,TP2355,2024-05-13 18:55:00,7,4612.69,0,0.0,1,0,2
C157,TP1497,2024-05-13 18:55:00,1,225.84,1,424.46,1,0,2
C157,TP1466,2024-05-13 18:55:00,0,1782.16,1,297.15,1,0,2
C158,TP2254,2024-04-01 15:02:00,4,4578.91,0,0.0,1,1,4
C158,TP1653,2024-04-01 15:02:00,6,2865.44,0,0.0,1,1,4
C158,TP457,2024-04-01 15:02:00,6,1168.44,0,0.0,1,1,4
C158,TP1779,2024-04-01 15:02:00,1,4259.48,1,208.54,1,1,4
C158,TP429,2024-04-01 15:02:00,6,4205.08,0,0.0,1,0,4
C158,TP2068,2024-04-01 15:02:00,7,3389.27,1,196.33,1,0,4
C158,TP588,2024-04-01 15:02:00,4,1209.77,0,0.0,1,0,4
C159,TP2605,2024-03-13 08:01:00,5,4854.17,1,234.89,1,1,1
C159,TP1994,2024-03-13 08:01:00,1,3913.54,0,0.0,1,0,1
C159,TP1486,2024-03-13 08:01:00,3,3766.68,0,0.0,1,0,1
C160,TP2148,2024-03-04 04:44:00,4,4593.19,1,208.24,1,1,1
C160,TP905,2024-03-04 04:44:00,6,428.49,1,193.87,1,0,1
C160,TP2251,2024-03-04 04:44:00,2,4188.91,1,177.46,1,0,1
C160,TP367,2024-03-04 04:44:00,1,2618.22,0,0.0,1,0,1
C160,TP1150,2024-03-04 04:44:00,3,3086.39,1,203.15,1,0,1
C160,TP686,2024-03-04 04:44:00,3,2120.85,1,223.34,1,0,1
C160,TP294,2024-03-04 04:44:00,8,1823.24,1,104.45,1,0,1
C160,TP258,2024-03-04 04:44:00,5,2604.41,1,88.54,1,0,1
C160,TP208,2024-03-04 04:44:00,3,1303.22,0,0.0,1,0,1
C160,TP2477,2024-03-04 04:44:00,8,4400.23,0,0.0,1,0,1
C161,TP032,2024-03-14 02:50:00,10,3645.21,1,139.48,1,1,1
C161,TP1617,2024-03-14 02:50:00,7,4688.61,0,0.0,1,0,1
C161,TP481,2024-03-14 02:50:00,2,4842.35,0,0.0,1,0,1
C161,TP1354,2024-03-14 02:50:00,10,103.99,1,105.96,1,0,1
C161,TP1740,2024-03-14 02:50:00,1,2010.8,1,308.67,1,0,1
C161,TP2019,2024-03-14 02:50:00,0,4124.72,0,0.0,1,0,1
C161,TP2484,2024-03-14 02:50:00,1,182.65,0,0.0,1,0,1
C161,TP407,2024-03-14 02:50:00,2,1548.37,1,169.34,1,0,1
C161,TP379,2024-03-14 02:50:00,1,378.53,0,0.0,1,0,1
C162,TP1688,2024-06-07 04:31:00,7,4591.34,0,0.0,1,1,4
C162,TP099,2024-06-07 04:31:00,2,927.62,0,0.0,1,1,4
C162,TP2389,2024-06-07 04:31:00,6,365.59,0,0.0,1,1,4
C162,TP1055,2024-06-07 04:31:00,1,2697.12,1,101.54,1,1,4
C163,TP2280,2024-03-19 10:14:00,5,2547.69,0,0.0,1,1,2
C163,TP820,2024-03-19 10:14:00,4,3406.46,1,387.93,1,1,2
C163,TP692,2024-03-19 10:14:00,4,4699.24,0,0.0,1,0,2
C163,TP402,2024-03-19 10:14:00,8,3025.6,0,0.0,1,0,2
C163,TP2391,2024-03-19 10:14:00,3,3792.14,1,304.02,1,0,2
C163,TP144,2024-03-19 10:14:00,10,4117.54,0,0.0,1,0,2
C164,TP950,2024-03-11 07:54:00,10,1052.2,0,0.0,1,1,2
C164,TP2323,2024-03-11 07:54:00,3,3074.4,1,328.16,1,1,2
C164,TP916,2024-03-11 07:54:00,7,4027.47,1,362.28,1,0,2
C164,TP741,2024-03-11 07:54:00,4,2351.88,1,473.16,1,0,2
C164,TP1866,2024-03-11 07:54:00,0,3344.85,0,0.0,1,0,2
C165,TP1029,2024-03-12 00:41:00,6,308.6,1,343.29,1,1,1
C165,TP1821,2024-03-12 00:41:00,9,2325.55,0,0.0,1,0,1
C165,TP847,2024-03-12 00:41:00,2,3284.13,0,0.0,1,0,1
C165,TP1411,2024-03-12 00:41:00,9,2748.35,0,0.0,1,0,1
C165,TP1729,2024-03-12 00:41:00,5,3490.53,0,0.0,1,0,1
C165,TP249,2024-03-12 00:41:00,2,428.12,1,424.25,1,0,1
C166,TP2459,2024-04-24 03:49:00,10,2067.24,1,96.58,1,1,1
C166,TP1099,2024-04-24 03:49:00,0,1782.52,1,422.92,1,0,1
C166,TP2437,2024-04-24 03:49:00,3,1163.38,1,258.22,1,0,1
C166,TP1673,2024-04-24 03:49:00,2,2776.8,1,289.02,1,0,1
C166,TP2503,2024-04-24 03:49:00,4,1808.51,0,0.0,1,0,1
C167,TP868,2024-03-24 13:47:00,3,492.87,1,423.76,1,1,1
C167,TP062,2024-03-24 13:47:00,2,3769.6,0,0.0,1,0,1
C168,TP1364,2024-03-13 18:43:00,7,1698.38,0,0.0,1,1,2
C168,TP1836,2024-03-13 18:43:00,0,311.68,1,165.64,1,1,2
C168,TP2222,2024-03-13 18:43:00,7,273.75,0,0.0,1,0,2
C168,TP838,2024-03-13 18:43:00,9,2353.24,1,72.6,1,0,2
C168,TP704,2024-03-13 18:43:00,0,3442.67,0,0.0,1,0,2
C169,TP405,2024-03-31 10:09:00,1,4119.85,1,493.39,1,1,1
C169,TP2228,2024-03-31 10:09:00,3,3867.48,0,0.0,1,0,1
C170,TP2234,2024-03-27 00:33:00,3,852.85,1,328.03,1,1,1
C170,TP839,2024-03-27 00:33:00,5,2923.96,0,0.0,1,0,1
C170,TP557,2024-03-27 00:33:00,5,3753.68,0,0.0,1,0,1
C170,TP2173,2024-03-27 00:33:00,9,4792.14,1,418.29,1,0,1
C170,TP515,2024-03-27 00:33:00,6,3477.62,0,0.0,1,0,1
C170,TP1160,2024-03-27 00:33:00,7,4109.08,0,0.0,1,0,1
C170,TP042,2024-03-27 00:33:00,8,3311.26,0,0.0,1,0,1
C170,TP215,2024-03-27 00:33:00,1,2859.67,0,0.0,1,0,1
C170,TP2028,2024-03-27 00:33:00,5,2746.55,0,0.0,1,0,1
C171,TP1537,2024-04-22 05:02:00,10,2760.72,0,0.0,1,1,2
C171,TP204,2024-04-22 05:02:00,2,2834.67,1,479.22,1,1,2
C171,TP2003,2024-04-22 05:02:00,6,194.85,1,195.7,1,0,2
C172,TP292,2024-03-11 07:02:00,3,1961.68,1,247.15,1,1,1
C172,TP253,2024-03-11 07:02:00,4,4491.52,0,0.0,1,0,1
C172,TP1915,2024-03-11 07:02:00,7,881.02,1,475.69,1,0,1
C172,TP455,2024-03-11 07:02:00,8,4573.16,0,0.0,1,0,1
C172,TP1361,2024-03-11 07:02:00,8,1122.48,0,0.0,1,0,1
C172,TP165,2024-03-11 07:02:00,5,2519.77,1,168.23,1,0,1
C173,TP1843,2024-03-06 05:49:00,5,1766.65,1,101.83,1,1,1
C173,TP2570,2024-03-06 05:49:00,10,1750.5,1,476.45,1,0,1
C173,TP906,2024-03-06 05:49:00,6,2908.38,0,0.0,1,0,1
C173,TP904,2024-03-06 05:49:00,5,2020.3,1,172.27,1,0,1
C173,TP527,2024-03-06 05:49:00,4,2527.7,0,0.0,1,0,1
C173,TP876,2024-03-06 05:49:00,5,4330.0,0,0.0,1,0,1
C173,TP1040,2024-03-06 05:49:00,0,1917.65,1,303.79,1,0,1
C173,TP1328,2024-03-06 05:49:00,1,3853.44,1,404.52,1,0,1
C173,TP1501,2024-03-06 05:49:00,3,4605.4,1,278.99,1,0,1
C174,TP836,2024-04-15 16:26:00,5,930.36,0,0.0,1,1,3
C174,TP2412,2024-04-15 16:26:00,4,1988.41,0,0.0,1,1,3
C174,TP493,2024-04-15 16:26:00,2,137.09,1,82.64,1,1,3
C174,TP2506,2024-04-15 16:26:00,5,3276.41,0,0.0,1,0,3
C175,TP2360,2024-04-24 22:08:00,3,923.3,0,0.0,1,1,3
C175,TP1666,2024-04-24 22:08:00,3,4302.22,0,0.0,1,1,3
C175,TP049,2024-04-24 22:08:00,7,2036.74,1,203.11,1,1,3
C175,TP2320,2024-04-24 22:08:00,1,4104.26,0,0.0,1,0,3
C176,TP512,2024-06-17 20:35:00,6,3461.87,0,0.0,1,1,3
C176,TP2189,2024-06-17 20:35:00,2,4797.67,0,0.0,1,1,3
C176,TP1976,2024-06-17 20:35:00,6,1299.61,1,147.18,1,1,3
C176,TP421,2024-06-17 20:35:00,4,2598.96,1,485.92,1,0,3
C176,TP2195,2024-06-17 20:35:00,6,2571.51,1,52.75,1,0,3
C177,TP2132,2024-03-30 23:42:00,2,3417.98,0,0.0,1,1,3
C177,TP748,2024-03-30 23:42:00,8,4648.07,0,0.0,1,1,3
C177,TP1618,2024-03-30 23:42:00,3,4678.59,1,261.27,1,1,3
C177,TP1007,2024-03-30 23:42:00,2,3982.48,1,145.25,1,0,3
C177,TP2619,2024-03-30 23:42:00,0,3170.29,0,0.0,1,0,3
C177,TP2063,2024-03-30 23:42:00,6,1104.91,1,334.88,1,0,3
C177,TP780,2024-03-30 23:42:00,8,4297.78,1,281.95,1,0,3
C177,TP998,2024-03-30 23:42:00,4,4551.3,1,339.24,1,0,3
C177,TP1632,2024-03-30 23:42:00,9,2692.27,1,433.55,1,0,3
C178,TP2532,2024-04-22 10:15:00,3,3592.29,0,0.0,1,1,4
C178,TP1695,2024-04-22 10:15:00,10,4205.41,0,0.0,1,1,4
C178,TP1356,2024-04-22 10:15:00,6,4660.35,0,0.0,1,1,4
C178,TP955,2024-04-22 10:15:00,10,1298.76,1,295.76,1,1,4
C178,TP691,2024-04-22 10:15:00,1,423.38,0,0.0,1,0,4
C178,TP2142,2024-04-22 10:15:00,2,370.17,1,374.48,1,0,4
C179,TP697,2024-03-10 21:12:00,9,456.61,1,164.63,1,1,1
C179,TP190,2024-03-10 21:12:00,1,1953.63,1,55.17,1,0,1
C179,TP1609,2024-03-10 21:12:00,10,1947.75,0,0.0,1,0,1
C179,TP1430,2024-03-10 21:12:00,9,4068.87,1,191.53,1,0,1
C179,TP1454,2024-03-10 21:12:00,6,2197.7,1,235.96,1,0,1
C179,TP2470,2024-03-10 21:12:00,5,191.02,0,0.0,1,0,1
C180,TP667,2024-03-10 14:10:00,5,3864.58,1,472.66,1,1,1
C180,TP1270,2024-03-10 14:10:00,0,2202.77,1,497.26,1,0,1
C180,TP1614,2024-03-10 14:10:00,2,2875.51,1,119.46,1,0,1
C180,TP1198,2024-03-10 14:10:00,2,1474.97,1,163.13,1,0,1
C180,TP262,2024-03-10 14:10:00,8,1362.01,0,0.0,1,0,1
C180,TP556,2024-03-10 14:10:00,2,793.09,1,51.6,1,0,1
C181,TP470,2024-03-25 00:00:00,7,663.96,1,328.72,1,1,1
C181,TP2233,2024-03-25 00:00:00,1,3737.9,1,120.83,1,0,1
C181,TP1857,2024-03-25 00:00:00,0,3904.57,1,405.81,1,0,1
C181,TP2419,2024-03-25 00:00:00,9,1889.66,1,75.6,1,0,1
C181,TP812,2024-03-25 00:00:00,7,942.25,0,0.0,1,0,1
C182,TP1569,2024-05-28 14:01:00,3,1777.5,0,0.0,1,1,3
C182,TP1730,2024-05-28 14:01:00,3,616.43,0,0.0,1,1,3
C182,TP867,2024-05-28 14:01:00,0,1037.52,1,277.15,1,1,3
C182,TP1610,2024-05-28 14:01:00,3,1714.37,1,234.49,1,0,3
C183,TP2575,2024-06-18 00:25:00,6,1372.24,0,0.0,1,1,4
C183,TP2006,2024-06-18 00:25:00,9,2348.8,0,0.0,1,1,4
C183,TP1133,2024-06-18 00:25:00,10,843.55,0,0.0,1,1,4
C183,TP763,2024-06-18 00:25:00,2,157.9,1,310.99,1,1,4
C184,TP1112,2024-05-08 13:52:00,2,1144.19,0,0.0,1,1,2
C184,TP1492,2024-05-08 13:52:00,9,4405.34,1,257.65,1,1,2
C184,TP1143,2024-05-08 13:52:00,9,2993.53,1,131.83,1,0,2
C184,TP301,2024-05-08 13:52:00,3,4612.04,1,202.14,1,0,2
C185,TP637,,1,4219.57,0,0.0,0,0,0
C185,TP2049,,0,1375.09,0,0.0,0,0,0
C186,TP2208,2024-05-19 23:12:00,7,3944.15,0,0.0,1,1,4
C186,TP953,2024-05-19 23:12:00,9,1141.19,0,0.0,1,1,4
C186,TP2637,2024-05-19 23:12:00,3,3712.3,0,0.0,1,1,4
C186,TP547,2024-05-19 23:12:00,5,2399.87,1,430.75,1,1,4
C186,TP814,2024-05-19 23:12:00,6,2682.44,0,0.0,1,0,4
C187,TP1868,2024-04-22 07:03:00,6,4728.01,0,0.0,1,1,3
C187,TP778,2024-04-22 07:03:00,2,4863.91,0,0.0,1,1,3
C187,TP277,2024-04-22 07:03:00,3,1811.91,1,297.41,1,1,3
C187,TP210,2024-04-22 07:03:00,5,139.01,0,0.0,1,0,3
C187,TP2087,2024-04-22 07:03:00,5,2144.26,0,0.0,1,0,3
C187,TP318,2024-04-22 07:03:00,2,1530.67,1,157.1,1,0,3
C187,TP1214,2024-04-22 07:03:00,8,4801.52,1,177.35,1,0,3
C188,TP2239,2024-03-03 02:18:00,3,782.84,1,347.87,1,1,1
C188,TP1749,2024-03-03 02:18:00,1,3182.93,0,0.0,1,0,1
C188,TP044,2024-03-03 02:18:00,8,3998.37,1,414.24,1,0,1
C188,TP123,2024-03-03 02:18:00,3,2288.59,0,0.0,1,0,1
C188,TP473,2024-03-03 02:18:00,3,864.24,1,312.65,1,0,1
C188,TP1998,2024-03-03 02:18:00,2,1955.05,1,56.69,1,0,1
C188,TP2276,2024-03-03 02:18:00,3,3964.63,0,0.0,1,0,1
C188,TP2553,2024-03-03 02:18:00,10,3744.64,1,358.44,1,0,1
C189,TP007,2024-04-23 20:16:00,0,607.75,1,150.44,1,1,1
C189,TP622,2024-04-23 20:16:00,5,4315.68,0,0.0,1,0,1
C189,TP1638,2024-04-23 20:16:00,9,3766.68,1,391.73,1,0,1
C190,TP232,2024-05-07 18:12:00,9,3933.46,0,0.0,1,1,6
C190,TP893,2024-05-07 18:12:00,4,3817.1,0,0.0,1,1,6
C190,TP1848,2024-05-07 18:12:00,5,4084.58,0,0.0,1,1,6
C190,TP758,2024-05-07 18:12:00,6,3745.88,0,0.0,1,1,6
C190,TP549,2024-05-07 18:12:00,1,4562.47,0,0.0,1,1,6
C190,TP047,2024-05-07 18:12:00,0,3705.93,1,412.62,1,1,6
C190,TP111,2024-05-07 18:12:00,7,2894.03,1,324.11,1,0,6
C191,TP2236,2024-03-26 23:38:00,1,4406.93,1,353.29,1,1,1
C191,TP894,2024-03-26 23:38:00,0,3791.2,0,0.0,1,0,1
C191,TP476,2024-03-26 23:38:00,9,3099.48,0,0.0,1,0,1
C191,TP095,2024-03-26 23:38:00,2,412.17,0,0.0,1,0,1
C192,TP624,2024-05-03 04:05:00,5,732.99,0,0.0,1,1,2
C192,TP2305,2024-05-03 04:05:00,2,4703.27,1,437.95,1,1,2
C192,TP746,2024-05-03 04:05:00,5,314.45,0,0.0,1,0,2
C192,TP452,2024-05-03 04:05:00,10,4799.13,0,0.0,1,0,2
C192,TP029,2024-05-03 04:05:00,10,1671.39,1,61.94,1,0,2
C192,TP1084,2024-05-03 04:05:00,9,3305.64,0,0.0,1,0,2
C192,TP1230,2024-05-03 04:05:00,10,1806.83,1,173.44,1,0,2
C192,TP961,2024-05-03 04:05:00,9,4494.92,0,0.0,1,0,2
C192,TP2319,2024-05-03 04:05:00,8,2788.08,1,196.15,1,0,2
C193,TP2076,2024-04-06 03:33:00,8,3979.48,0,0.0,1,1,2
C193,TP1855,2024-04-06 03:33:00,10,3521.0,1,412.06,1,1,2
C193,TP2312,2024-04-06 03:33:00,10,4260.38,1,369.27,1,0,2
C194,TP2502,2024-03-14 03:21:00,10,3420.99,1,92.53,1,1,1
C194,TP400,2024-03-14 03:21:00,5,564.16,0,0.0,1,0,1
C194,TP1322,2024-03-14 03:21:00,10,4975.42,0,0.0,1,0,1
C194,TP1668,2024-03-14 03:21:00,10,776.75,1,408.26,1,0,1
C194,TP844,2024-03-14 03:21:00,5,2899.0,0,0.0,1,0,1
C195,TP1759,2024-05-19 18:14:00,5,530.12,0,0.0,1,1,4
C195,TP1147,2024-05-19 18:14:00,1,4764.89,0,0.0,1,1,4
C195,TP1145,2024-05-19 18:14:00,9,2621.5,0,0.0,1,1,4
C195,TP2366,2024-05-19 18:14:00,5,2842.2,1,418.53,1,1,4
C195,TP2169,2024-05-19 18:14:00,0,992.06,0,0.0,1,0,4
C195,TP417,2024-05-19 18:14:00,5,390.69,0,0.0,1,0,4
C196,TP1475,2024-03-09 21:46:00,7,2331.7,1,157.68,1,1,1
C196,TP2298,2024-03-09 21:46:00,10,2564.26,1,58.43,1,0,1
C196,TP730,2024-03-09 21:46:00,7,685.95,0,0.0,1,0,1
C196,TP572,2024-03-09 21:46:00,0,1362.71,1,295.52,1,0,1
C197,TP980,2024-05-08 00:56:00,8,3309.89,0,0.0,1,1,3
C197,TP1754,2024-05-08 00:56:00,3,2853.81,0,0.0,1,1,3
C197,TP1020,2024-05-08 00:56:00,5,2829.81,1,58.72,1,1,3
C198,TP2093,2024-03-08 14:25:00,0,2887.93,1,146.76,1,1,1
C198,TP295,2024-03-08 14:25:00,7,3057.7,0,0.0,1,0,1
C198,TP1615,2024-03-08 14:25:00,0,486.81,0,0.0,1,0,1
C198,TP1450,2024-03-08 14:25:00,3,1085.87,1,294.17,1,0,1
C198,TP1946,2024-03-08 14:25:00,4,191.83,1,211.4,1,0,1
C198,TP310,2024-03-08 14:25:00,7,3263.94,0,0.0,1,0,1
C198,TP244,2024-03-08 14:25:00,1,1547.11,0,0.0,1,0,1
C198,TP1285,2024-03-08 14:25:00,2,2167.04,1,329.46,1,0,1
C199,TP333,2024-04-06 07:33:00,7,2396.76,1,413.37,1,1,1
C199,TP2414,2024-04-06 07:33:00,4,1296.74,1,278.3,1,0,1
C199,TP2104,2024-04-06 07:33:00,10,1567.69,1,92.79,1,0,1
C199,TP1962,2024-04-06 07:33:00,7,4994.95,1,404.06,1,0,1
C200,TP1520,2024-03-27 23:34:00,6,486.19,1,445.7,1,1,1
C200,TP1947,2024-03-27 23:34:00,3,205.91,1,229.16,1,0,1
C201,TP154,2024-03-01 18:04:00,5,649.15,1,461.55,1,1,1
C201,TP1797,2024-03-01 18:04:00,5,2649.48,0,0.0,1,0,1
C201,TP965,2024-03-01 18:04:00,3,4627.92,1,148.74,1,0,1
C201,TP316,2024-03-01 18:04:00,3,4950.42,1,436.84,1,0,1
C201,TP1899,2024-03-01 18:04:00,3,4049.19,1,475.82,1,0,1
C201,TP1895,2024-03-01 18:04:00,7,618.1,1,112.9,1,0,1
C202,TP1235,2024-03-08 10:06:00,6,3835.32,1,488.43,1,1,1
C202,TP870,2024-03-08 10:06:00,7,1653.08,0,0.0,1,0,1
C202,TP2485,2024-03-08 10:06:00,3,2476.25,0,0.0,1,0,1
C202,TP100,2024-03-08 10:06:00,10,2929.81,0,0.0,1,0,1
C202,TP1030,2024-03-08 10:06:00,6,770.22,1,389.4,1,0,1
C202,TP1584,2024-03-08 10:06:00,8,4842.41,1,348.66,1,0,1
C202,TP2591,2024-03-08 10:06:00,0,4449.19,1,108.97,1,0,1
C202,TP1778,2024-03-08 10:06:00,3,2972.83,0,0.0,1,0,1
