date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend
2024-09-06,Google Ads,Shopping,E-commerce,Germany,101299,3504,0.0346,1.8,6307.2
2024-08-30,Meta Ads,Video,Healthcare,Germany,140431,1544,0.011,0.52,802.88
2024-06-04,Google Ads,Video,SaaS,Canada,113368,5260,0.0464,1.31,6890.6
2024-06-18,Google Ads,Display,E-commerce,Germany,89263,3695,0.0414,1.77,6540.15
2024-08-01,Meta Ads,Display,E-commerce,USA,168947,4510,0.0267,1.94,8749.4
2024-06-13,TikTok Ads,Search,EdTech,UAE,139511,8384,0.0601,1.35,11318.4
2024-09-12,Google Ads,Search,Fintech,UK,25927,1501,0.0579,1.01,1516.01
2024-11-20,Meta Ads,Shopping,E-commerce,Germany,165322,4529,0.0274,1.73,7835.17
2024-12-13,Meta Ads,Video,Healthcare,India,149542,2497,0.0167,1.04,2596.88
2024-09-17,Meta Ads,Video,Healthcare,UK,20021,462,0.0231,1.57,725.34
2024-01-16,Google Ads,Shopping,SaaS,UAE,31783,781,0.0246,1.16,905.96
2024-01-14,Meta Ads,Display,EdTech,India,171020,2616,0.0153,0.44,1151.04
2024-01-24,Google Ads,Shopping,Fintech,Australia,31325,858,0.0274,2.12,1818.96
2024-12-30,Meta Ads,Display,SaaS,Australia,49134,1026,0.0209,0.8,820.8
2024-04-30,Google Ads,Display,SaaS,India,114599,2028,0.0177,2.43,4928.04
2024-10-08,Meta Ads,Video,Fintech,UK,198581,1985,0.01,1.76,3493.6
2024-07-21,Google Ads,Video,SaaS,Canada,157890,9204,0.0583,3.37,31017.48
2024-04-04,Google Ads,Search,EdTech,Germany,161215,5948,0.0369,2.27,13501.96
2024-01-30,TikTok Ads,Video,Fintech,India,48147,3562,0.074,0.42,1496.04
2024-04-04,Meta Ads,Video,EdTech,USA,90818,3287,0.0362,0.8,2629.6
2024-06-28,Google Ads,Video,SaaS,India,118415,6500,0.0549,1.74,11310.0
2024-11-13,TikTok Ads,Shopping,SaaS,Germany,113886,4965,0.0436,1.34,6653.1
2024-03-29,Meta Ads,Display,Healthcare,USA,113668,2864,0.0252,1.57,4496.48
2024-06-21,Meta Ads,Shopping,Healthcare,Australia,76880,1798,0.0234,1.18,2121.64
2024-09-28,Google Ads,Search,EdTech,Australia,138438,4734,0.0342,3.54,16758.36
2024-11-10,Google Ads,Search,E-commerce,Germany,34764,1251,0.036,0.83,1038.33
2024-03-27,Meta Ads,Video,Fintech,Canada,61387,1608,0.0262,2.09,3360.72
2024-11-01,TikTok Ads,Shopping,SaaS,UAE,139607,10289,0.0737,0.91,9362.99
2024-02-03,Meta Ads,Shopping,EdTech,UK,48271,1182,0.0245,1.94,2293.08
2024-11-21,TikTok Ads,Search,EdTech,Australia,181833,10018,0.0551,0.48,4808.64
2024-05-20,Meta Ads,Video,E-commerce,USA,83678,2761,0.033,1.66,4583.26
2024-04-25,Google Ads,Search,SaaS,Australia,32898,1743,0.053,1.17,2039.31
2024-09-03,Meta Ads,Search,Healthcare,Germany,36153,882,0.0244,1.68,1481.76
2024-06-14,Meta Ads,Search,Healthcare,USA,140372,4548,0.0324,1.44,6549.12
2024-01-27,TikTok Ads,Video,SaaS,UAE,196889,9568,0.0486,0.93,8898.24
2024-02-11,TikTok Ads,Display,EdTech,UK,77467,3300,0.0426,1.01,3333.0
2024-02-11,Google Ads,Shopping,Fintech,UAE,29016,1088,0.0375,2.06,2241.28
2024-07-11,Meta Ads,Shopping,Healthcare,Canada,117200,1699,0.0145,1.94,3296.06
2024-05-05,Google Ads,Shopping,SaaS,Germany,134157,3407,0.0254,2.41,8210.87
2024-03-26,Google Ads,Display,Fintech,India,161434,6328,0.0392,0.77,4872.56
2024-07-14,TikTok Ads,Shopping,SaaS,Canada,62888,3307,0.0526,0.61,2017.27
2024-05-13,Google Ads,Video,SaaS,Canada,108187,2423,0.0224,2.67,6469.41
2024-08-19,Meta Ads,Search,E-commerce,Canada,199363,3847,0.0193,0.9,3462.3
2024-04-29,Meta Ads,Video,SaaS,Australia,59160,958,0.0162,1.0,958.0
2024-11-21,Google Ads,Shopping,E-commerce,Australia,78551,2411,0.0307,3.38,8149.18
2024-10-03,Meta Ads,Display,SaaS,USA,186711,7748,0.0415,0.58,4493.84
2024-10-04,Meta Ads,Shopping,SaaS,UK,5528,108,0.0196,2.02,218.16
2024-12-07,Google Ads,Shopping,SaaS,Canada,144535,7588,0.0525,3.1,23522.8
2024-08-08,Meta Ads,Search,E-commerce,UAE,8188,272,0.0333,1.16,315.52
2024-08-05,Google Ads,Display,Fintech,Canada,71151,4368,0.0614,3.23,14108.64
2024-03-06,Meta Ads,Shopping,EdTech,Germany,171797,5153,0.03,0.54,2782.62
2024-02-18,TikTok Ads,Search,EdTech,Australia,173050,8565,0.0495,0.69,5909.85
2024-09-04,TikTok Ads,Video,E-commerce,Canada,178269,8646,0.0485,0.63,5446.98
2024-12-21,Google Ads,Display,E-commerce,UAE,164028,5905,0.036,1.0,5905.0
2024-02-01,TikTok Ads,Video,Healthcare,Australia,184504,15479,0.0839,0.8,12383.2
2024-10-19,TikTok Ads,Shopping,Healthcare,India,119515,6824,0.0571,0.86,5868.64
2024-10-18,Meta Ads,Search,EdTech,USA,108591,2084,0.0192,2.16,4501.44
2024-05-11,Meta Ads,Shopping,EdTech,UK,68472,2601,0.038,1.38,3589.38
2024-09-21,TikTok Ads,Shopping,Fintech,USA,170201,7931,0.0466,1.05,8327.55
2024-03-09,Google Ads,Video,EdTech,Australia,92340,2502,0.0271,1.96,4903.92
2024-04-11,TikTok Ads,Search,SaaS,USA,136940,4683,0.0342,0.69,3231.27
2024-12-24,Google Ads,Search,EdTech,Australia,106311,5762,0.0542,0.92,5301.04
2024-03-15,TikTok Ads,Shopping,E-commerce,Canada,120016,3336,0.0278,1.33,4436.88
2024-10-22,Meta Ads,Display,SaaS,Germany,193946,7854,0.0405,1.89,14844.06
2024-09-24,TikTok Ads,Shopping,E-commerce,Australia,138780,4135,0.0298,0.85,3514.75
2024-07-27,Meta Ads,Display,SaaS,UK,51365,873,0.017,0.7,611.1
2024-03-06,Google Ads,Shopping,Healthcare,UK,185903,4647,0.025,2.96,13755.12
2024-03-01,TikTok Ads,Display,SaaS,Australia,61232,2951,0.0482,0.75,2213.25
2024-10-06,TikTok Ads,Display,SaaS,USA,122286,7642,0.0625,1.47,11233.74
2024-03-06,TikTok Ads,Shopping,Healthcare,UK,60114,4917,0.0818,1.35,6637.95
2024-02-04,Meta Ads,Display,Healthcare,Australia,124004,2083,0.0168,1.51,3145.33
2024-02-05,TikTok Ads,Search,E-commerce,UK,168322,4965,0.0295,0.91,4518.15
2024-05-09,Meta Ads,Display,Healthcare,Germany,113957,3008,0.0264,2.33,7008.64
2024-02-04,Google Ads,Search,SaaS,USA,137290,5011,0.0365,1.56,7817.16
2024-05-21,Meta Ads,Video,Fintech,UAE,12253,468,0.0382,0.77,360.36
2024-12-21,Google Ads,Video,EdTech,Australia,109216,5777,0.0529,3.06,17677.62
2024-03-03,Google Ads,Shopping,Fintech,Canada,166215,9158,0.0551,0.72,6593.76
2024-11-29,Meta Ads,Shopping,SaaS,India,140678,5655,0.0402,2.07,11705.85
2024-07-19,Google Ads,Search,E-commerce,UAE,176066,5264,0.0299,1.58,8317.12
2024-04-29,Google Ads,Search,Healthcare,Canada,59418,1996,0.0336,1.65,3293.4
2024-01-27,Google Ads,Search,EdTech,UAE,143183,5784,0.0404,0.86,4974.24
2024-07-19,Meta Ads,Shopping,E-commerce,India,194059,3434,0.0177,1.36,4670.24
2024-08-02,Google Ads,Shopping,SaaS,UAE,98899,2185,0.0221,3.16,6904.6
2024-02-25,Meta Ads,Search,E-commerce,UK,129494,1631,0.0126,2.14,3490.34
2024-03-03,TikTok Ads,Shopping,SaaS,UAE,191443,6872,0.0359,1.67,11476.24
2024-12-30,TikTok Ads,Search,SaaS,Australia,61950,4076,0.0658,0.3,1222.8
2024-11-08,Google Ads,Shopping,SaaS,UK,34605,809,0.0234,1.76,1423.84
2024-01-31,TikTok Ads,Shopping,Fintech,UAE,127790,7015,0.0549,1.23,8628.45
2024-01-09,TikTok Ads,Search,Healthcare,Germany,96310,6905,0.0717,1.28,8838.4
2024-09-05,Google Ads,Shopping,Fintech,India,197589,4781,0.0242,1.6,7649.6
2024-02-17,Meta Ads,Video,E-commerce,USA,118566,3711,0.0313,1.13,4193.43
2024-09-25,Meta Ads,Shopping,Healthcare,Germany,199451,3989,0.02,1.28,5105.92
2024-10-23,Google Ads,Display,SaaS,UAE,88251,5965,0.0676,0.82,4891.3
2024-01-15,Google Ads,Display,Fintech,Canada,55406,2648,0.0478,1.9,5031.2
2024-02-16,TikTok Ads,Display,Fintech,Australia,141447,9873,0.0698,1.39,13723.47
2024-02-06,Google Ads,Video,EdTech,UK,73591,2649,0.036,2.83,7496.67
2024-02-25,Google Ads,Video,Fintech,India,66477,2718,0.0409,2.86,7773.48
2024-08-28,Meta Ads,Video,E-commerce,UAE,196386,6794,0.0346,0.81,5503.14
2024-10-28,Google Ads,Display,Fintech,Canada,78927,3172,0.0402,3.2,10150.4
2024-12-10,Google Ads,Display,SaaS,Canada,184857,3419,0.0185,2.57,8786.83
2024-08-30,TikTok Ads,Display,EdTech,India,122174,6499,0.0532,0.88,5719.12
2024-07-26,Google Ads,Search,SaaS,Germany,108719,4207,0.0387,3.2,13462.4
2024-11-08,Meta Ads,Shopping,Healthcare,Australia,186949,3140,0.0168,0.6,1884.0
2024-09-12,Google Ads,Video,E-commerce,UK,193869,13124,0.0677,2.93,38453.32
2024-07-28,Google Ads,Search,EdTech,Australia,158535,3836,0.0242,2.16,8285.76
2024-12-14,TikTok Ads,Search,EdTech,UAE,148949,12332,0.0828,1.01,12455.32
2024-07-19,Google Ads,Display,Fintech,USA,184810,7447,0.0403,3.12,23234.64
2024-07-16,Meta Ads,Video,E-commerce,USA,85989,997,0.0116,1.69,1684.93
2024-02-16,Meta Ads,Shopping,Fintech,Canada,35755,654,0.0183,1.6,1046.4
2024-10-25,Meta Ads,Video,Fintech,UK,184298,7758,0.0421,1.55,12024.9
2024-03-17,Meta Ads,Video,SaaS,India,22878,619,0.0271,1.01,625.19
2024-11-16,Meta Ads,Search,Fintech,UK,151539,3455,0.0228,2.05,7082.75
2024-10-26,Google Ads,Display,Healthcare,Australia,180365,6114,0.0339,3.46,21154.44
2024-08-22,Meta Ads,Video,Fintech,Australia,30168,1080,0.0358,0.46,496.8
2024-05-12,Google Ads,Display,Fintech,UAE,26352,1697,0.0644,1.71,2901.87
2024-01-23,Google Ads,Search,Healthcare,India,57979,2081,0.0359,1.89,3933.09
2024-10-12,Google Ads,Video,Fintech,Australia,173769,6759,0.0389,2.86,19330.74
2024-09-01,TikTok Ads,Shopping,SaaS,Germany,131206,8279,0.0631,1.53,12666.87
2024-05-20,Meta Ads,Display,EdTech,UK,64799,842,0.013,1.75,1473.5
2024-01-16,Meta Ads,Shopping,E-commerce,UK,167893,4432,0.0264,0.58,2570.56
2024-04-29,Google Ads,Display,EdTech,Australia,72474,4022,0.0555,3.11,12508.42
2024-10-25,Meta Ads,Video,EdTech,Canada,138678,1802,0.013,1.9,3423.8
2024-07-06,TikTok Ads,Search,Healthcare,UAE,70195,4239,0.0604,1.42,6019.38
2024-08-28,Meta Ads,Search,EdTech,USA,73513,2073,0.0282,2.22,4602.06
2024-06-02,Google Ads,Search,SaaS,Germany,162786,7406,0.0455,1.45,10738.7
2024-09-23,Google Ads,Video,Healthcare,USA,133909,5664,0.0423,2.88,16312.32
2024-01-25,Google Ads,Search,E-commerce,Australia,92185,3779,0.041,1.62,6121.98
2024-06-16,Meta Ads,Search,E-commerce,Australia,136637,4399,0.0322,1.31,5762.69
2024-06-04,Meta Ads,Display,E-commerce,India,56986,1270,0.0223,0.93,1181.1
2024-02-20,Meta Ads,Display,SaaS,UK,148859,3840,0.0258,1.8,6912.0
2024-08-03,Google Ads,Search,EdTech,USA,151900,5270,0.0347,1.11,5849.7
2024-10-08,Meta Ads,Shopping,EdTech,UAE,155555,4588,0.0295,1.55,7111.4
2024-10-11,Meta Ads,Display,SaaS,Germany,198979,2089,0.0105,1.7,3551.3
2024-12-04,Meta Ads,Search,E-commerce,India,186740,4182,0.0224,0.56,2341.92
2024-07-04,Google Ads,Shopping,Fintech,Australia,126246,4203,0.0333,2.05,8616.15
2024-02-15,Google Ads,Search,Fintech,Germany,30835,925,0.03,1.96,1813.0
2024-12-22,TikTok Ads,Video,EdTech,Canada,112938,3263,0.0289,0.39,1272.57
2024-12-16,Google Ads,Display,SaaS,Canada,143573,3474,0.0242,1.63,5662.62
2024-07-14,TikTok Ads,Display,E-commerce,Canada,113621,10112,0.089,0.99,10010.88
2024-08-31,Meta Ads,Search,Healthcare,UK,125155,5256,0.042,1.07,5623.92
2024-06-26,Meta Ads,Shopping,Fintech,USA,52940,1281,0.0242,1.5,1921.5
2024-09-01,TikTok Ads,Display,SaaS,USA,106069,3139,0.0296,0.5,1569.5
2024-03-24,Google Ads,Video,EdTech,Canada,185523,6029,0.0325,1.38,8320.02
2024-11-11,TikTok Ads,Shopping,EdTech,India,184969,15407,0.0833,1.34,20645.38
2024-12-24,Google Ads,Video,Healthcare,Canada,118005,5003,0.0424,1.8,9005.4
2024-09-06,Google Ads,Video,SaaS,India,47176,1278,0.0271,1.43,1827.54
2024-12-10,Meta Ads,Video,Fintech,UK,8512,251,0.0296,0.64,160.64
2024-06-17,Meta Ads,Shopping,EdTech,Australia,83591,2499,0.0299,1.68,4198.32
2024-06-25,Google Ads,Search,E-commerce,UAE,88323,3965,0.0449,2.36,9357.4
2024-11-28,Google Ads,Video,Healthcare,Germany,24755,811,0.0328,2.48,2011.28
2024-03-04,Google Ads,Video,E-commerce,UAE,99410,4195,0.0422,0.83,3481.85
2024-01-12,Meta Ads,Video,SaaS,Australia,176250,6204,0.0352,0.65,4032.6
2024-01-04,Meta Ads,Shopping,EdTech,UK,184729,2586,0.014,0.9,2327.4
2024-01-16,Google Ads,Search,Healthcare,UK,175381,4226,0.0241,0.91,3845.66
2024-10-29,Google Ads,Video,SaaS,UK,174741,7129,0.0408,2.17,15469.93
2024-01-17,Meta Ads,Shopping,E-commerce,Germany,62033,2667,0.043,1.1,2933.7
2024-04-18,TikTok Ads,Search,Fintech,Canada,6067,201,0.0332,0.63,126.63
2024-06-06,Google Ads,Search,SaaS,UAE,187941,9303,0.0495,2.33,21675.99
2024-10-23,TikTok Ads,Shopping,EdTech,UAE,16094,535,0.0333,1.81,968.35
2024-09-27,Meta Ads,Display,EdTech,India,8599,258,0.0301,0.65,167.7
2024-01-07,Google Ads,Video,Fintech,UAE,32476,1136,0.035,1.64,1863.04
2024-01-31,Google Ads,Display,Fintech,Canada,64739,1599,0.0247,3.26,5212.74
2024-05-06,Google Ads,Search,EdTech,UK,51666,2965,0.0574,2.92,8657.8
2024-11-03,Meta Ads,Shopping,SaaS,India,39723,1116,0.0281,0.95,1060.2
2024-12-12,TikTok Ads,Search,Healthcare,Canada,163984,12971,0.0791,1.68,21791.28
2024-01-10,Meta Ads,Video,Fintech,Australia,51698,1307,0.0253,1.96,2561.72
2024-02-16,Google Ads,Shopping,SaaS,UAE,50206,2399,0.0478,2.02,4845.98
2024-10-08,Google Ads,Video,Fintech,UAE,194099,4774,0.0246,2.49,11887.26
2024-12-29,TikTok Ads,Video,E-commerce,USA,11820,366,0.031,1.72,629.52
2024-12-16,TikTok Ads,Search,SaaS,USA,56782,3264,0.0575,0.8,2611.2
2024-08-13,TikTok Ads,Video,SaaS,UK,191894,7138,0.0372,0.77,5496.26
2024-01-19,Google Ads,Shopping,Fintech,UK,55075,3056,0.0555,2.36,7212.16
2024-04-28,Google Ads,Shopping,EdTech,India,81830,4091,0.05,1.45,5931.95
2024-12-17,Meta Ads,Search,EdTech,USA,87911,1116,0.0127,0.48,535.68
2024-09-15,Meta Ads,Search,SaaS,Canada,9521,237,0.0249,1.77,419.49
2024-04-14,TikTok Ads,Search,E-commerce,UK,88115,5383,0.0611,0.68,3660.44
2024-06-24,Google Ads,Shopping,E-commerce,Germany,184030,5649,0.0307,2.23,12597.27
2024-08-21,Meta Ads,Video,EdTech,UK,151729,4491,0.0296,1.85,8308.35
2024-02-24,TikTok Ads,Video,SaaS,India,68176,2679,0.0393,1.24,3321.96
2024-10-12,Meta Ads,Shopping,Healthcare,UAE,160136,6581,0.0411,0.4,2632.4
2024-04-22,Google Ads,Video,Healthcare,Canada,164504,3322,0.0202,2.07,6876.54
2024-04-20,TikTok Ads,Display,Healthcare,Australia,111399,4155,0.0373,1.22,5069.1
2024-07-29,Google Ads,Search,E-commerce,Germany,135011,3496,0.0259,1.89,6607.44
2024-08-04,Google Ads,Display,Healthcare,USA,24359,1461,0.06,2.34,3418.74
2024-05-23,Meta Ads,Shopping,Healthcare,UK,130611,2207,0.0169,0.73,1611.11
2024-12-03,TikTok Ads,Search,SaaS,UK,156601,8628,0.0551,0.31,2674.68
2024-11-29,Meta Ads,Search,SaaS,Germany,172967,5016,0.029,2.08,10433.28
2024-04-13,Google Ads,Shopping,SaaS,Canada,165104,7958,0.0482,3.09,24590.22
2024-01-17,Google Ads,Video,Fintech,Canada,49109,1203,0.0245,3.26,3921.78
2024-12-25,Meta Ads,Shopping,SaaS,UK,46291,1976,0.0427,0.73,1442.48
2024-08-02,Google Ads,Video,Fintech,Germany,33750,1410,0.0418,1.91,2693.1
2024-01-26,Meta Ads,Search,Healthcare,USA,177593,1811,0.0102,0.79,1430.69
2024-03-23,Google Ads,Display,SaaS,India,150465,5311,0.0353,3.13,16623.43
2024-12-08,TikTok Ads,Shopping,SaaS,Canada,25860,1569,0.0607,1.08,1694.52
2024-08-17,Google Ads,Display,SaaS,Germany,41375,2350,0.0568,2.2,5170.0
2024-04-28,Meta Ads,Display,SaaS,UAE,26159,782,0.0299,1.51,1180.82
2024-02-06,Meta Ads,Display,EdTech,India,184541,3063,0.0166,1.72,5268.36
2024-08-31,Meta Ads,Video,E-commerce,UAE,196373,5184,0.0264,0.86,4458.24
2024-01-10,Google Ads,Video,Healthcare,Australia,131031,6092,0.0465,2.94,17910.48
2024-01-15,Meta Ads,Search,EdTech,Germany,113269,3182,0.0281,1.53,4868.46
2024-11-27,TikTok Ads,Video,SaaS,USA,92346,6815,0.0738,0.82,5588.3
2024-10-05,Google Ads,Search,Fintech,Australia,143241,7133,0.0498,2.06,14693.98
2024-07-11,Meta Ads,Video,SaaS,UK,194137,2640,0.0136,2.41,6362.4
2024-01-24,TikTok Ads,Shopping,EdTech,UK,79967,2327,0.0291,1.05,2443.35
2024-08-31,Meta Ads,Video,E-commerce,UAE,60919,1851,0.0304,1.79,3313.29
2024-09-27,TikTok Ads,Search,SaaS,Canada,40886,1782,0.0436,0.55,980.1
2024-03-30,TikTok Ads,Shopping,SaaS,India,37646,1874,0.0498,1.1,2061.4
2024-03-15,Meta Ads,Search,EdTech,Germany,117529,4266,0.0363,1.03,4393.98
2024-05-28,TikTok Ads,Video,Fintech,India,150250,7196,0.0479,0.67,4821.32
2024-05-31,Meta Ads,Video,E-commerce,Germany,196929,2382,0.0121,1.3,3096.6
2024-10-20,Google Ads,Search,Healthcare,Germany,91491,4053,0.0443,1.74,7052.22
2024-12-04,Google Ads,Video,E-commerce,UK,154741,6019,0.0389,1.04,6259.76
2024-10-27,TikTok Ads,Display,E-commerce,India,72963,5618,0.077,0.48,2696.64
2024-09-15,Google Ads,Video,Fintech,USA,194281,5906,0.0304,2.5,14765.0
2024-09-28,Meta Ads,Display,E-commerce,UAE,92844,3277,0.0353,1.81,5931.37
2024-05-11,Google Ads,Video,SaaS,UAE,132441,2436,0.0184,2.09,5091.24
2024-10-08,Meta Ads,Search,EdTech,Germany,110977,2829,0.0255,0.66,1867.14
2024-09-30,Google Ads,Search,Healthcare,UAE,50076,2964,0.0592,3.4,10077.6
2024-10-30,Google Ads,Search,SaaS,Australia,180590,4857,0.0269,1.51,7334.07
2024-06-19,Meta Ads,Search,Fintech,UAE,153530,3899,0.0254,2.31,9006.69
2024-01-05,Google Ads,Video,SaaS,India,135223,3285,0.0243,3.02,9920.7
2024-12-30,Meta Ads,Display,EdTech,USA,108152,4250,0.0393,0.72,3060.0
2024-03-03,Google Ads,Video,Healthcare,Germany,76442,2392,0.0313,1.64,3922.88
2024-11-12,Google Ads,Video,EdTech,Germany,57335,1869,0.0326,2.75,5139.75
2024-11-25,TikTok Ads,Display,SaaS,UK,82661,4769,0.0577,1.33,6342.77
2024-04-30,Google Ads,Shopping,Fintech,India,72902,4942,0.0678,3.3,16308.6
2024-02-01,Meta Ads,Search,E-commerce,UK,63528,711,0.0112,1.49,1059.39
2024-12-18,TikTok Ads,Shopping,Fintech,USA,169238,6583,0.0389,0.53,3488.99
2024-12-06,Meta Ads,Display,SaaS,Canada,14815,189,0.0128,0.55,103.95
2024-08-21,TikTok Ads,Search,Healthcare,Germany,47278,2803,0.0593,1.69,4737.07
2024-02-17,Google Ads,Video,Fintech,UAE,15046,400,0.0266,1.18,472.0
2024-08-04,Meta Ads,Shopping,SaaS,Canada,58968,1715,0.0291,1.49,2555.35
2024-02-21,Google Ads,Search,Healthcare,India,13083,707,0.0541,2.38,1682.66
2024-12-17,TikTok Ads,Search,SaaS,Germany,109222,7306,0.0669,1.09,7963.54
2024-04-04,TikTok Ads,Search,SaaS,UK,45382,2246,0.0495,1.59,3571.14
2024-09-15,Meta Ads,Display,Healthcare,UAE,196432,6501,0.0331,0.4,2600.4
2024-12-05,TikTok Ads,Search,EdTech,India,71470,2065,0.0289,1.18,2436.7
2024-01-01,TikTok Ads,Display,SaaS,USA,103026,9066,0.088,1.43,12964.38
2024-07-13,Meta Ads,Display,Fintech,India,140793,2886,0.0205,1.52,4386.72
2024-07-24,Meta Ads,Search,Fintech,Canada,8970,306,0.0342,0.6,183.6
2024-12-18,Meta Ads,Display,Fintech,Germany,177825,4285,0.0241,0.78,3342.3
2024-12-07,Meta Ads,Display,SaaS,UAE,122512,4532,0.037,1.84,8338.88
2024-06-09,Google Ads,Search,EdTech,Canada,107548,4258,0.0396,3.2,13625.6
2024-07-06,TikTok Ads,Display,Healthcare,UK,89224,5255,0.0589,1.99,10457.45
2024-10-27,Meta Ads,Display,E-commerce,UK,100561,3781,0.0376,1.39,5255.59
2024-05-31,Google Ads,Search,Fintech,UAE,50111,2320,0.0463,2.73,6333.6
2024-03-22,Google Ads,Display,SaaS,Germany,65985,1445,0.0219,0.82,1184.9
2024-07-25,Meta Ads,Video,E-commerce,Germany,93257,1930,0.0207,1.32,2547.6
2024-12-24,TikTok Ads,Search,SaaS,India,102847,6458,0.0628,1.17,7555.86
2024-02-18,Meta Ads,Search,SaaS,UAE,161738,5046,0.0312,1.66,8376.36
2024-05-07,Meta Ads,Shopping,Healthcare,Australia,46516,772,0.0166,0.59,455.48
2024-11-02,Google Ads,Video,SaaS,Canada,7802,340,0.0437,2.37,805.8
2024-10-22,Google Ads,Search,EdTech,USA,15960,750,0.047,1.72,1290.0
2024-01-16,TikTok Ads,Shopping,SaaS,Australia,55701,4138,0.0743,0.34,1406.92
2024-06-30,Google Ads,Display,E-commerce,India,64757,3976,0.0614,1.43,5685.68
2024-04-04,TikTok Ads,Search,SaaS,UK,199291,16660,0.0836,1.16,19325.6
2024-09-18,TikTok Ads,Shopping,EdTech,UK,116800,8351,0.0715,0.7,5845.7
2024-10-30,Meta Ads,Shopping,Healthcare,Canada,88470,2459,0.0278,0.99,2434.41
2024-03-07,TikTok Ads,Display,Healthcare,Australia,186782,14270,0.0764,1.08,15411.6
2024-12-08,Google Ads,Display,Healthcare,UAE,121832,6786,0.0557,1.18,8007.48
2024-09-11,Google Ads,Video,E-commerce,USA,88514,1610,0.0182,0.86,1384.6
2024-10-14,Meta Ads,Display,Fintech,India,125424,3787,0.0302,0.48,1817.76
2024-12-06,TikTok Ads,Video,Healthcare,UAE,23883,1332,0.0558,1.56,2077.92
2024-05-08,Meta Ads,Shopping,E-commerce,Germany,49864,2074,0.0416,1.75,3629.5
2024-07-27,Google Ads,Video,SaaS,UAE,190890,7616,0.0399,1.16,8834.56
2024-11-02,Google Ads,Display,EdTech,UK,146295,3394,0.0232,3.41,11573.54
2024-09-23,Meta Ads,Search,SaaS,India,29343,346,0.0118,2.01,695.46
2024-09-25,TikTok Ads,Display,EdTech,Australia,154712,10288,0.0665,1.08,11111.04
2024-04-06,TikTok Ads,Video,EdTech,Germany,60438,5554,0.0919,1.44,7997.76
2024-06-01,Google Ads,Shopping,EdTech,Australia,18149,918,0.0506,1.62,1487.16
2024-10-02,TikTok Ads,Shopping,SaaS,Germany,39626,1172,0.0296,0.58,679.76
2024-04-20,TikTok Ads,Shopping,E-commerce,UAE,103730,4335,0.0418,1.48,6415.8
2024-06-29,Google Ads,Display,Healthcare,USA,35346,1279,0.0362,2.54,3248.66
2024-01-30,Meta Ads,Video,Healthcare,Australia,57776,1490,0.0258,1.18,1758.2
2024-09-25,Meta Ads,Shopping,SaaS,UAE,178916,4723,0.0264,1.54,7273.42
2024-12-15,Meta Ads,Search,Fintech,Canada,34778,705,0.0203,1.56,1099.8
2024-06-05,TikTok Ads,Search,Fintech,Australia,179120,8794,0.0491,0.96,8442.24
2024-06-19,Meta Ads,Display,Fintech,UAE,91706,1650,0.018,1.68,2772.0
2024-09-16,Meta Ads,Display,EdTech,Germany,7056,227,0.0322,0.82,186.14
2024-01-21,Meta Ads,Display,E-commerce,Germany,161646,5253,0.0325,1.0,5253.0
2024-04-05,Google Ads,Video,SaaS,Canada,177115,8005,0.0452,2.9,23214.5
2024-10-03,TikTok Ads,Search,Healthcare,Australia,141087,10609,0.0752,0.44,4667.96
2024-11-03,TikTok Ads,Video,SaaS,Australia,184745,12451,0.0674,1.67,20793.17
2024-09-10,Google Ads,Shopping,E-commerce,UAE,104969,5773,0.055,1.42,8197.66
2024-06-03,TikTok Ads,Shopping,Fintech,India,80885,3995,0.0494,0.44,1757.8
2024-04-15,Google Ads,Video,E-commerce,Canada,33807,807,0.0239,2.03,1638.21
2024-03-21,Meta Ads,Search,SaaS,India,198074,5783,0.0292,0.61,3527.63
2024-11-17,Google Ads,Search,EdTech,UK,115282,4876,0.0423,3.76,18333.76
2024-02-27,Google Ads,Display,Healthcare,USA,45880,2817,0.0614,1.14,3211.38
2024-05-21,Meta Ads,Search,Healthcare,Germany,20993,583,0.0278,1.28,746.24
2024-03-11,Google Ads,Video,SaaS,Canada,183448,8053,0.0439,2.08,16750.24
2024-01-21,TikTok Ads,Shopping,EdTech,UAE,119944,9331,0.0778,0.61,5691.91
2024-01-27,TikTok Ads,Search,Healthcare,Canada,69198,3529,0.051,0.55,1940.95
2024-12-08,Meta Ads,Search,Healthcare,UK,46936,2234,0.0476,0.79,1764.86
2024-07-04,TikTok Ads,Video,EdTech,India,21689,895,0.0413,0.95,850.25
2024-03-14,TikTok Ads,Search,EdTech,India,24504,899,0.0367,1.42,1276.58
2024-04-16,Meta Ads,Shopping,E-commerce,Canada,119053,4000,0.0336,1.01,4040.0
2024-01-21,TikTok Ads,Search,Healthcare,Canada,160522,5425,0.0338,1.11,6021.75
2024-08-04,Google Ads,Shopping,EdTech,UK,158627,7725,0.0487,2.88,22248.0
2024-06-26,Meta Ads,Video,SaaS,Germany,157955,2780,0.0176,0.62,1723.6
2024-03-16,Meta Ads,Shopping,EdTech,USA,196112,2647,0.0135,1.51,3996.97
2024-02-15,Meta Ads,Display,EdTech,Germany,67167,1907,0.0284,1.43,2727.01
2024-08-07,Google Ads,Display,Healthcare,India,90550,3966,0.0438,2.76,10946.16
2024-09-07,Google Ads,Shopping,EdTech,USA,91150,4119,0.0452,3.83,15775.77
